timestamp,sector,machine,shift,temperature,pressure,gas_co,gas_co2,oxygen,vibration,humidity,smoke_level,noise_level,motor_rpm,bearing_temperature,power_consumption,oil_level,workers_present,maintenance_status,risk_score,failure_probability,machine_failure,fire_risk,accident_risk,maintenance_due_days
2026-01-06 13:10:00,Power Plant,Turbine,C,60.3,6.52,28.6,515.42,20.28,3.28,72.89,32.03,94.45,1839,66.12,455.44,54.2,11,Due,50.06,0.5,0,0,0,36
2026-01-06 13:20:00,Coke Oven,Gearbox,B,73.49,9.01,33.63,498.25,20.74,1.84,53.93,6.79,84.79,1710,83.34,532.49,53.84,13,Overdue,41.4,0.41,0,0,0,56
2026-01-06 13:30:00,Coke Oven,Cooling Pump,B,81.15,9.64,35.13,558.67,19.98,4.9,39.65,18.35,86.89,1651,83.6,418.53,92.72,15,Good,37.26,0.37,0,0,0,8
2026-01-06 13:40:00,BOF,Gearbox,C,40.62,9.49,55.78,465.73,20.57,2.44,52.55,26.54,101.35,1526,50.96,381.6,40.06,7,Due,41.94,0.42,0,0,0,22
2026-01-06 13:50:00,Power Plant,Blower,A,88.17,8.91,56.31,615.59,19.22,3.73,36.24,5.29,96.06,1966,89.79,547.88,80.18,20,Good,42.86,0.43,0,0,0,59
2026-01-06 14:00:00,Compressor,Turbine,A,79.42,5.74,11.05,391.18,20.38,2.95,51.0,8.34,66.79,2028,78.67,499.93,93.4,4,Overdue,52.14,0.52,0,0,0,13
2026-01-06 14:10:00,Conveyor,Induction Motor,B,75.75,10.13,27.81,630.34,19.36,2.74,59.8,2.97,94.2,1313,80.1,610.42,68.09,13,Good,44.83,0.45,0,0,0,14
2026-01-06 14:20:00,Blast Furnace,Conveyor Motor,A,91.3,10.2,26.18,476.87,19.96,3.5,45.29,7.88,96.75,1939,98.32,439.95,87.92,9,Good,38.87,0.39,0,1,0,55
2026-01-06 14:30:00,Compressor,Induction Motor,C,84.29,7.89,19.23,475.02,20.18,1.44,77.41,26.37,81.1,1837,91.91,739.73,100.0,4,Good,30.83,0.31,0,0,0,11
2026-01-06 14:40:00,Power Plant,Hydraulic Pump,A,106.95,7.27,0.0,472.92,19.71,3.13,34.5,17.89,79.44,1938,108.29,405.32,87.03,6,Good,43.79,0.44,0,1,0,49
2026-01-06 14:50:00,Rolling Mill,Hydraulic Pump,C,92.55,8.24,25.92,457.23,19.95,3.43,45.53,20.09,97.03,1773,90.4,574.62,100.0,16,Good,38.31,0.38,0,1,0,36
2026-01-06 15:00:00,Power Plant,Crane,A,88.68,10.13,24.93,375.51,19.53,3.32,80.59,38.24,81.11,2003,91.41,372.14,100.0,20,Overdue,55.69,0.56,0,0,0,29
2026-01-06 15:10:00,Sinter Plant,Turbine,B,61.45,6.74,23.62,515.3,19.52,3.62,71.34,24.83,90.61,2484,69.66,383.21,100.0,13,Due,31.07,0.31,0,0,0,14
2026-01-06 15:20:00,Compressor,Gearbox,A,51.34,4.68,8.64,448.05,19.61,4.58,67.22,45.94,84.92,1766,58.45,300.7,67.54,5,Overdue,33.49,0.33,0,1,0,22
2026-01-06 15:30:00,Rolling Mill,Hydraulic Pump,C,79.96,9.97,43.81,550.61,19.52,3.95,43.57,30.81,80.78,2148,87.29,218.43,53.17,5,Overdue,52.33,0.52,0,0,0,51
2026-01-06 15:40:00,Sinter Plant,Hydraulic Pump,C,90.47,4.16,30.37,759.96,20.26,1.81,50.87,22.61,89.31,1580,91.01,542.96,61.17,17,Due,52.83,0.53,0,1,0,8
2026-01-06 15:50:00,Continuous Casting,Hydraulic Pump,C,95.3,5.33,36.91,561.64,19.59,4.25,33.5,44.49,83.35,2045,101.76,543.61,81.0,12,Due,52.36,0.52,0,1,0,59
2026-01-06 16:00:00,Blast Furnace,Furnace Fan,A,77.2,8.24,36.65,498.69,19.67,3.09,37.78,34.14,83.63,1224,76.1,296.63,78.71,15,Due,45.03,0.45,0,0,0,8
2026-01-06 16:10:00,Continuous Casting,Crane,B,110.74,6.85,28.48,728.76,20.19,3.8,78.76,13.48,80.29,1825,120.22,547.46,81.48,12,Good,37.53,0.38,0,1,0,11
2026-01-06 16:20:00,Power Plant,Hydraulic Pump,A,52.84,8.26,37.19,522.21,19.44,4.08,76.06,13.85,83.81,966,61.28,443.5,65.7,2,Good,25.45,0.25,0,0,0,1
2026-01-06 16:30:00,Power Plant,Induction Motor,B,82.6,5.52,11.21,498.24,20.16,2.53,36.6,20.49,79.49,1531,82.67,528.46,46.15,7,Due,48.6,0.49,0,0,0,41
2026-01-06 16:40:00,Power Plant,Conveyor Motor,C,83.27,9.06,42.09,286.99,20.42,3.65,36.73,27.17,91.65,1646,86.02,520.42,55.43,7,Overdue,57.48,0.57,0,0,0,29
2026-01-06 16:50:00,Continuous Casting,Cooling Pump,A,62.13,5.65,11.41,672.0,20.6,3.26,62.67,13.45,70.52,1520,70.36,344.48,88.15,18,Due,42.53,0.43,0,0,0,13
2026-01-06 17:00:00,BOF,Blower,A,55.05,6.7,12.75,581.1,20.61,2.51,64.62,0.0,78.01,2227,58.33,376.8,49.61,20,Good,25.11,0.25,0,0,0,24
2026-01-06 17:10:00,Compressor,Hydraulic Pump,B,80.23,9.76,24.51,435.08,20.56,1.91,39.92,24.26,82.15,1700,93.72,640.94,54.53,4,Good,35.1,0.35,0,0,0,40
2026-01-06 17:20:00,Boiler,Furnace Fan,C,78.04,8.0,35.62,488.53,19.23,0.78,80.84,0.32,91.89,1917,79.78,474.36,93.12,19,Good,33.12,0.33,0,0,0,39
2026-01-06 17:30:00,Rolling Mill,Induction Motor,B,59.7,9.48,42.03,366.04,20.89,3.4,36.11,15.78,60.44,1915,68.25,715.6,64.53,5,Overdue,47.52,0.48,0,0,0,19
2026-01-06 17:40:00,Blast Furnace,Hydraulic Pump,A,78.52,5.19,15.22,403.71,20.5,2.92,68.78,12.67,94.17,2227,86.35,489.12,65.2,19,Due,34.73,0.35,0,0,0,21
2026-01-06 17:50:00,Power Plant,Conveyor Motor,B,48.75,8.54,41.04,416.06,20.34,4.2,59.38,0.0,70.17,1479,54.24,450.43,74.16,6,Overdue,52.07,0.52,0,0,0,15
2026-01-06 18:00:00,Rolling Mill,Hydraulic Pump,A,91.7,9.27,37.55,296.56,19.91,4.39,64.09,25.03,83.06,1673,91.1,629.05,79.6,17,Overdue,59.76,0.6,0,1,0,34
2026-01-06 18:10:00,Continuous Casting,Conveyor Motor,C,79.19,10.82,23.69,587.01,19.62,3.21,47.28,58.76,90.0,1819,80.67,517.79,33.75,4,Due,42.37,0.42,0,1,0,16
2026-01-06 18:20:00,Coke Oven,Air Compressor,C,46.93,4.94,36.86,593.09,19.67,1.4,79.99,11.27,85.9,1716,49.16,509.34,48.87,20,Due,38.46,0.38,0,0,0,27
2026-01-06 18:30:00,Continuous Casting,Hydraulic Pump,B,45.17,11.51,28.08,481.41,19.08,4.69,65.53,18.6,104.87,1902,44.7,604.05,92.85,16,Overdue,44.6,0.45,0,0,0,58
2026-01-06 18:40:00,Sinter Plant,Conveyor Motor,A,90.08,8.99,34.36,611.09,19.45,1.58,71.36,12.71,89.19,1514,94.07,497.13,57.58,7,Good,35.81,0.36,0,1,0,13
2026-01-06 18:50:00,Coke Oven,Turbine,A,53.61,5.68,37.81,366.49,19.15,3.96,67.16,51.47,76.02,2115,58.21,568.4,66.92,8,Due,36.17,0.36,0,1,0,32
2026-01-06 19:00:00,Compressor,Induction Motor,A,47.79,9.27,42.71,329.75,20.56,3.36,58.15,46.27,85.02,2124,47.77,451.67,73.91,6,Good,30.32,0.3,0,1,0,53
2026-01-06 19:10:00,Compressor,Turbine,B,79.48,10.19,0.0,427.25,20.9,2.42,54.89,19.34,86.99,1748,87.26,524.99,95.44,7,Good,30.22,0.3,0,0,0,28
2026-01-06 19:20:00,Compressor,Turbine,A,84.65,9.42,37.09,631.57,20.66,3.2,74.81,23.12,81.56,1525,86.12,339.13,81.1,2,Good,49.16,0.49,0,0,0,59
2026-01-06 19:30:00,Compressor,Furnace Fan,C,59.48,11.3,53.12,724.11,20.16,3.2,45.84,13.31,93.85,1506,62.58,404.23,81.59,4,Due,52.09,0.52,0,0,0,20
2026-01-06 19:40:00,Conveyor,Conveyor Motor,B,78.81,4.68,30.82,425.49,19.83,3.02,59.77,17.62,86.54,1488,90.48,288.58,81.67,10,Overdue,55.0,0.55,0,0,0,52
2026-01-06 19:50:00,Blast Furnace,Cooling Pump,C,93.09,8.23,49.85,432.55,19.94,2.79,59.99,28.43,66.68,2058,101.41,569.8,85.45,5,Due,57.52,0.58,0,1,0,34
2026-01-06 20:00:00,Power Plant,Blower,B,77.09,7.94,22.26,326.7,20.48,2.17,39.31,0.95,89.97,2236,82.29,593.79,71.21,3,Good,37.92,0.38,0,0,0,44
2026-01-06 20:10:00,Continuous Casting,Furnace Fan,B,56.12,7.54,13.14,471.45,20.56,3.4,76.61,30.77,85.83,1692,57.3,392.66,45.74,12,Good,33.15,0.33,0,0,0,20
2026-01-06 20:20:00,Coke Oven,Induction Motor,B,85.31,8.58,19.06,429.06,19.66,2.21,57.29,38.72,72.5,1988,94.78,510.06,93.48,2,Overdue,54.41,0.54,0,0,0,17
2026-01-06 20:30:00,Conveyor,Crane,C,113.13,6.52,0.0,308.07,20.19,3.13,51.26,1.22,88.46,2159,114.04,490.87,68.88,14,Good,41.56,0.42,0,1,0,33
2026-01-06 20:40:00,Boiler,Induction Motor,C,87.36,8.32,20.78,486.73,19.46,4.05,71.35,28.8,73.3,1919,93.51,615.31,89.89,20,Good,35.38,0.35,0,0,0,44
2026-01-06 20:50:00,Rolling Mill,Induction Motor,C,82.55,8.33,29.41,571.16,19.07,2.06,39.11,54.22,68.02,2049,83.48,480.46,67.0,15,Good,34.23,0.34,0,1,0,4
2026-01-06 21:00:00,Conveyor,Conveyor Motor,A,107.16,10.44,8.66,548.19,19.43,2.27,53.09,11.37,90.54,2054,111.37,637.36,99.73,12,Due,43.29,0.43,0,1,0,13
2026-01-06 21:10:00,Power Plant,Gearbox,A,55.87,9.65,21.24,500.88,20.25,3.95,50.07,22.33,97.51,1904,56.54,565.39,93.76,6,Good,31.49,0.31,0,0,0,41
2026-01-06 21:20:00,Blast Furnace,Gearbox,C,59.6,9.51,21.91,446.05,19.88,2.45,57.17,56.51,64.2,1466,63.38,431.59,59.34,16,Good,27.59,0.28,0,1,0,57
2026-01-06 21:30:00,Compressor,Gearbox,C,82.24,4.72,1.55,416.48,19.59,3.68,45.37,0.0,80.68,1196,80.04,462.11,100.0,8,Good,22.38,0.22,0,0,0,28
2026-01-06 21:40:00,Rolling Mill,Conveyor Motor,B,58.76,9.95,34.41,627.84,20.1,2.59,55.46,49.56,81.31,1457,64.67,527.54,52.74,2,Overdue,39.08,0.39,0,1,0,20
2026-01-06 21:50:00,Blast Furnace,Cooling Pump,B,68.93,9.58,0.0,493.95,20.19,3.3,20.0,53.07,80.06,1622,75.45,431.53,42.28,19,Due,30.13,0.3,0,1,0,28
2026-01-06 22:00:00,Blast Furnace,Hydraulic Pump,B,55.58,9.66,35.64,493.1,20.61,1.06,59.25,37.88,91.28,1931,55.04,563.64,65.49,10,Good,27.66,0.28,0,0,0,43
2026-01-06 22:10:00,Blast Furnace,Crane,C,65.24,8.42,32.97,525.12,19.99,1.7,52.38,0.0,76.55,2282,59.87,412.62,58.35,17,Good,35.43,0.35,0,0,0,43
2026-01-06 22:20:00,BOF,Turbine,B,94.44,8.38,26.63,580.32,19.65,4.14,73.53,11.39,89.9,1958,89.92,418.02,60.17,12,Due,52.22,0.52,0,1,0,34
2026-01-06 22:30:00,Coke Oven,Gearbox,A,79.72,8.8,13.9,509.39,19.84,1.73,36.19,13.75,89.86,1955,87.79,475.58,100.0,5,Good,36.87,0.37,0,0,0,50
2026-01-06 22:40:00,Boiler,Gearbox,B,48.21,7.44,10.15,600.28,19.76,2.2,51.44,32.73,89.16,1940,57.17,454.81,90.07,14,Good,20.86,0.21,0,0,0,55
2026-01-06 22:50:00,Boiler,Crane,B,90.84,8.89,18.39,465.69,20.11,4.45,55.68,24.92,86.46,2171,96.7,728.6,71.92,16,Overdue,56.96,0.57,0,1,0,49
2026-01-06 23:00:00,Power Plant,Air Compressor,C,67.54,9.04,0.0,567.09,20.3,3.75,66.62,0.0,74.62,1583,75.43,739.38,48.76,3,Good,30.99,0.31,0,0,0,28
2026-01-06 23:10:00,BOF,Crane,B,56.34,8.32,17.07,388.13,20.2,4.41,37.79,12.82,77.96,1800,63.06,636.58,40.92,19,Overdue,46.28,0.46,0,0,0,21
2026-01-06 23:20:00,Blast Furnace,Cooling Pump,B,69.09,8.3,28.15,468.07,18.99,1.84,78.63,46.1,78.52,1232,76.33,339.61,93.67,20,Due,43.95,0.44,0,1,0,54
2026-01-06 23:30:00,Compressor,Gearbox,A,93.96,5.84,26.76,383.56,19.39,1.38,59.47,8.95,81.78,1483,104.31,546.1,35.58,7,Good,33.95,0.34,0,1,0,34
2026-01-06 23:40:00,Sinter Plant,Induction Motor,C,62.8,8.46,48.8,488.36,20.55,2.25,55.36,5.77,91.6,2036,62.39,346.51,98.29,8,Due,40.62,0.41,0,0,0,9
2026-01-06 23:50:00,Continuous Casting,Crane,C,62.84,11.48,37.12,653.36,18.79,3.63,74.5,15.91,68.54,1892,75.53,578.45,78.38,12,Due,30.58,0.31,0,0,0,42
2026-01-07 00:00:00,Conveyor,Blower,C,78.21,7.16,36.8,520.19,19.38,3.75,34.19,4.14,82.94,1562,80.59,773.31,60.58,14,Good,47.02,0.47,0,0,0,49
2026-01-07 00:10:00,Power Plant,Cooling Pump,B,57.73,8.79,25.88,460.89,20.05,2.16,36.16,23.28,86.72,1866,62.33,289.93,57.86,6,Due,43.06,0.43,0,0,0,22
2026-01-07 00:20:00,Rolling Mill,Turbine,B,65.16,7.94,45.4,486.71,19.44,3.05,53.15,42.14,71.4,1223,69.13,470.08,59.3,14,Good,34.06,0.34,0,1,0,58
2026-01-07 00:30:00,Power Plant,Crane,C,85.15,10.7,51.7,528.01,20.29,2.46,37.79,11.67,96.44,1624,91.86,435.35,74.6,18,Good,46.39,0.46,0,0,0,34
2026-01-07 00:40:00,Boiler,Blower,B,67.8,4.07,27.49,518.88,20.33,3.59,60.82,6.25,75.17,1757,77.1,473.37,100.0,12,Good,29.17,0.29,0,0,0,9
2026-01-07 00:50:00,Continuous Casting,Conveyor Motor,C,70.51,9.86,22.67,678.47,19.62,0.52,46.97,20.75,89.94,1867,71.31,423.17,48.62,5,Good,38.48,0.38,0,0,0,21
2026-01-07 01:00:00,Coke Oven,Cooling Pump,A,80.93,4.82,7.0,605.23,19.88,3.25,66.76,0.0,102.7,1485,86.7,474.78,84.69,4,Due,48.03,0.48,0,0,0,26
2026-01-07 01:10:00,Sinter Plant,Furnace Fan,A,63.56,4.46,29.48,415.13,19.57,3.03,62.87,12.06,61.28,2031,75.26,472.08,38.6,15,Due,38.16,0.38,0,0,0,27
2026-01-07 01:20:00,Sinter Plant,Conveyor Motor,A,68.03,7.51,28.67,368.05,19.76,2.67,66.87,43.32,85.89,2016,70.75,721.94,56.92,9,Overdue,62.31,0.62,0,1,0,22
2026-01-07 01:30:00,BOF,Conveyor Motor,C,56.58,5.09,41.45,338.15,20.51,2.97,63.68,14.21,101.05,1793,62.94,523.34,60.26,8,Good,29.76,0.3,0,0,0,44
2026-01-07 01:40:00,Continuous Casting,Conveyor Motor,A,63.7,1.06,23.33,632.01,20.23,3.51,64.64,27.45,85.57,1717,72.88,605.64,49.12,6,Good,29.27,0.29,0,0,0,2
2026-01-07 01:50:00,Continuous Casting,Furnace Fan,B,74.94,8.77,17.76,317.23,20.1,1.78,67.28,63.32,88.99,1552,76.91,530.54,31.43,18,Overdue,59.74,0.6,0,1,0,25
2026-01-07 02:00:00,Blast Furnace,Air Compressor,C,75.23,10.7,26.01,443.98,20.32,3.36,56.76,4.85,87.46,2107,78.48,650.25,56.02,2,Good,30.1,0.3,0,0,0,19
2026-01-07 02:10:00,Boiler,Hydraulic Pump,C,63.54,8.25,37.8,484.31,19.71,3.53,50.18,28.17,76.58,1815,58.07,484.45,62.89,11,Good,21.35,0.21,0,0,0,45
2026-01-07 02:20:00,Boiler,Hydraulic Pump,C,43.27,7.8,15.8,666.28,20.47,3.1,32.32,10.46,91.13,2175,47.34,567.34,76.08,16,Good,22.62,0.23,0,0,0,37
2026-01-07 02:30:00,Blast Furnace,Air Compressor,C,74.5,5.25,23.57,414.16,20.15,3.64,53.79,25.06,84.69,1841,76.15,363.25,63.17,7,Overdue,55.11,0.55,0,0,0,50
2026-01-07 02:40:00,Sinter Plant,Crane,C,92.98,6.33,25.83,414.16,20.27,3.29,60.64,47.94,80.1,1939,93.5,302.3,100.0,18,Due,52.43,0.52,0,1,0,23
2026-01-07 02:50:00,Compressor,Crane,A,54.87,10.33,9.68,267.86,20.52,1.77,67.71,20.45,100.39,2113,67.82,337.22,100.0,11,Overdue,49.68,0.5,0,0,0,27
2026-01-07 03:00:00,Rolling Mill,Conveyor Motor,C,74.34,10.74,7.83,492.86,20.85,3.46,50.42,37.15,77.75,1784,82.05,553.39,60.18,5,Good,42.56,0.43,0,0,0,53
2026-01-07 03:10:00,Boiler,Blower,B,58.74,6.08,22.73,601.36,19.94,2.06,60.43,13.19,78.84,1177,57.22,534.84,84.4,20,Good,16.82,0.17,0,0,0,19
2026-01-07 03:20:00,Rolling Mill,Blower,B,63.72,9.81,19.62,484.78,19.89,3.36,64.82,31.21,81.42,2050,62.47,332.74,47.28,12,Good,31.05,0.31,0,0,0,28
2026-01-07 03:30:00,BOF,Air Compressor,A,70.52,9.22,4.93,428.94,20.3,0.73,38.15,22.2,79.55,1895,70.61,557.41,100.0,5,Overdue,38.97,0.39,0,0,0,51
2026-01-07 03:40:00,BOF,Turbine,A,88.49,9.16,37.5,432.51,19.55,5.06,28.98,15.49,102.85,1470,97.46,729.19,51.67,10,Due,62.33,0.62,0,0,0,23
2026-01-07 03:50:00,Power Plant,Conveyor Motor,C,63.52,3.54,23.83,372.91,19.94,4.02,67.21,1.85,69.91,1626,73.27,492.8,76.02,18,Good,35.08,0.35,0,0,0,10
2026-01-07 04:00:00,Compressor,Furnace Fan,C,67.84,5.72,22.07,596.9,20.49,4.4,61.05,0.0,83.96,1601,73.85,575.5,88.17,20,Good,25.55,0.26,0,0,0,34
2026-01-07 04:10:00,Compressor,Crane,C,63.4,4.31,50.18,525.11,20.09,2.15,39.74,0.01,76.87,1537,72.47,371.97,32.88,14,Due,55.35,0.55,0,0,0,51
2026-01-07 04:20:00,Continuous Casting,Blower,B,90.1,7.83,17.46,491.41,19.87,1.63,45.95,8.87,88.39,2195,95.3,593.42,25.77,2,Good,33.24,0.33,0,1,0,0
2026-01-07 04:30:00,Power Plant,Air Compressor,B,100.34,5.28,47.72,523.28,19.48,2.72,53.89,18.6,85.3,1764,102.81,446.16,58.3,12,Due,54.22,0.54,0,1,0,54
2026-01-07 04:40:00,Power Plant,Turbine,A,75.71,5.78,0.0,413.54,20.1,3.92,55.58,17.58,81.57,1262,83.63,476.66,59.68,12,Overdue,54.93,0.55,0,0,0,51
2026-01-07 04:50:00,Continuous Casting,Cooling Pump,B,67.44,8.5,54.43,325.58,19.95,2.57,55.5,19.09,70.95,1665,78.56,522.44,80.54,6,Due,51.18,0.51,0,0,0,46
2026-01-07 05:00:00,BOF,Blower,A,63.63,8.02,21.67,528.6,20.48,2.65,44.05,23.53,76.46,2032,69.72,400.86,100.0,4,Overdue,54.54,0.55,0,0,0,27
2026-01-07 05:10:00,Boiler,Furnace Fan,B,91.23,9.42,21.25,521.19,21.0,2.43,73.23,7.13,82.02,1888,97.74,758.33,70.84,11,Due,52.32,0.52,0,1,0,45
2026-01-07 05:20:00,Rolling Mill,Gearbox,A,80.0,6.22,27.87,558.13,19.9,4.37,73.43,9.41,101.48,1940,82.44,470.8,68.42,13,Good,39.71,0.4,0,0,0,28
2026-01-07 05:30:00,Power Plant,Crane,A,62.72,6.15,40.99,537.44,20.18,2.27,63.82,0.0,87.83,1907,72.38,507.16,77.98,9,Overdue,56.42,0.56,0,0,0,20
2026-01-07 05:40:00,BOF,Blower,B,59.17,11.73,38.61,552.68,20.03,3.42,39.24,1.17,91.88,1991,60.13,609.84,49.56,14,Due,49.18,0.49,0,0,0,37
2026-01-07 05:50:00,Blast Furnace,Furnace Fan,B,58.12,6.17,19.49,437.82,19.29,1.88,46.09,8.6,73.86,1438,67.78,232.6,45.55,18,Overdue,45.93,0.46,0,0,0,25
2026-01-07 06:00:00,Compressor,Blower,B,30.78,9.41,50.4,607.15,20.3,2.82,42.1,29.3,85.17,1689,35.02,231.1,72.56,11,Good,22.03,0.22,0,0,0,44
2026-01-07 06:10:00,Coke Oven,Conveyor Motor,A,49.99,4.79,14.32,494.88,19.85,2.75,47.15,42.0,92.02,1626,63.84,476.58,64.24,17,Due,29.0,0.29,0,1,0,37
2026-01-07 06:20:00,Power Plant,Blower,C,68.31,8.59,44.55,478.24,19.91,3.59,68.29,21.3,81.03,1885,69.35,597.74,75.01,2,Overdue,50.87,0.51,0,0,0,53
2026-01-07 06:30:00,Continuous Casting,Hydraulic Pump,B,42.64,10.62,28.71,475.83,20.72,1.82,39.42,42.3,78.41,2272,47.35,307.09,75.78,9,Due,25.15,0.25,0,1,0,11
2026-01-07 06:40:00,Blast Furnace,Furnace Fan,B,60.66,5.3,16.93,472.45,20.15,3.24,75.05,29.84,88.56,1702,65.2,553.01,66.06,14,Overdue,40.91,0.41,0,0,0,31
2026-01-07 06:50:00,Sinter Plant,Turbine,A,91.88,11.27,51.01,495.03,20.6,4.8,36.86,11.01,79.37,1769,102.4,489.47,74.75,3,Good,49.85,0.5,0,1,0,52
2026-01-07 07:00:00,Continuous Casting,Air Compressor,B,47.6,5.75,0.0,544.85,20.62,3.7,37.5,9.75,64.19,1689,52.09,476.76,62.57,19,Due,34.85,0.35,0,0,0,20
2026-01-07 07:10:00,Blast Furnace,Gearbox,B,67.37,6.12,52.13,516.91,19.78,3.48,50.75,0.4,76.38,1747,72.23,412.56,86.33,10,Good,34.23,0.34,0,0,0,34
2026-01-07 07:20:00,Boiler,Furnace Fan,C,61.13,5.14,21.61,680.96,19.41,1.06,53.66,37.21,80.52,2184,59.51,301.54,41.61,6,Due,32.9,0.33,0,0,0,48
2026-01-07 07:30:00,Continuous Casting,Induction Motor,C,59.25,7.08,18.6,396.45,20.04,2.33,36.46,27.73,83.07,1226,65.92,577.03,85.06,9,Good,19.66,0.2,0,0,0,44
2026-01-07 07:40:00,Power Plant,Air Compressor,B,81.96,8.12,45.29,447.38,20.76,4.25,74.86,30.38,82.49,1973,84.63,734.34,64.49,20,Good,44.27,0.44,0,0,0,53
2026-01-07 07:50:00,Coke Oven,Turbine,B,88.41,6.7,54.17,529.33,19.51,3.97,59.57,0.0,68.14,1438,91.99,359.14,93.94,19,Due,55.48,0.55,0,0,0,34
2026-01-07 08:00:00,Continuous Casting,Cooling Pump,A,77.99,7.13,26.92,512.88,19.84,3.01,74.47,0.7,91.72,1907,83.06,532.74,100.0,18,Overdue,47.64,0.48,0,0,0,43
2026-01-07 08:10:00,Coke Oven,Hydraulic Pump,C,75.26,8.6,30.24,455.34,20.48,5.61,41.32,15.14,82.12,1892,78.08,502.38,27.72,19,Due,50.11,0.5,0,0,0,7
2026-01-07 08:20:00,Rolling Mill,Gearbox,C,85.09,7.57,40.36,604.17,19.62,3.77,60.04,12.36,87.1,1630,92.66,148.89,54.42,3,Good,44.77,0.45,0,0,0,59
2026-01-07 08:30:00,Sinter Plant,Cooling Pump,A,66.77,5.39,30.41,446.64,20.79,2.71,53.39,0.0,87.54,1898,70.91,426.02,55.11,4,Due,47.95,0.48,0,0,0,8
2026-01-07 08:40:00,Sinter Plant,Gearbox,C,71.25,9.1,32.71,634.17,18.97,3.67,83.79,14.15,74.25,2271,79.66,382.07,63.3,13,Due,35.71,0.36,0,0,0,39
2026-01-07 08:50:00,Power Plant,Blower,C,62.01,9.81,17.44,618.51,20.88,2.35,33.51,24.02,66.76,1956,71.93,516.85,28.42,5,Overdue,42.66,0.43,0,0,0,19
2026-01-07 09:00:00,Boiler,Hydraulic Pump,A,55.38,7.97,22.24,497.98,20.49,4.39,57.29,45.61,77.04,2222,61.92,514.67,26.21,2,Good,28.04,0.28,0,1,0,0
2026-01-07 09:10:00,Compressor,Hydraulic Pump,A,81.82,9.46,40.18,515.66,20.29,1.41,67.47,55.82,89.87,2122,78.33,319.88,49.71,16,Good,33.83,0.34,0,1,0,52
2026-01-07 09:20:00,Boiler,Furnace Fan,C,76.91,7.94,34.02,444.7,19.95,4.37,54.68,13.53,85.39,1637,70.94,596.52,58.27,12,Overdue,56.08,0.56,0,0,0,44
2026-01-07 09:30:00,BOF,Cooling Pump,B,83.62,8.19,35.45,532.77,19.62,2.01,73.91,34.05,64.06,1891,90.57,576.27,27.03,19,Good,44.95,0.45,0,0,0,19
2026-01-07 09:40:00,Coke Oven,Crane,A,70.16,9.42,15.32,423.23,19.95,2.5,43.33,51.82,78.25,1656,79.81,297.4,59.49,9,Overdue,51.59,0.52,0,1,0,1
2026-01-07 09:50:00,BOF,Conveyor Motor,B,59.22,10.38,13.71,404.34,19.75,3.8,44.62,0.0,78.92,1984,62.92,503.83,77.61,17,Overdue,51.48,0.51,0,0,0,50
2026-01-07 10:00:00,BOF,Cooling Pump,C,51.39,8.48,43.88,488.61,20.19,2.48,67.89,0.0,99.55,1682,58.03,416.72,76.83,8,Good,33.86,0.34,0,0,0,52
2026-01-07 10:10:00,Boiler,Air Compressor,C,90.04,9.88,14.14,321.7,20.13,4.24,58.05,42.03,104.23,1822,97.23,402.58,60.53,4,Good,37.51,0.38,0,1,0,56
2026-01-07 10:20:00,Coke Oven,Induction Motor,C,69.74,6.35,27.05,439.58,20.74,3.11,90.0,0.0,86.44,1926,71.55,549.44,85.51,15,Overdue,59.64,0.6,0,0,0,38
2026-01-07 10:30:00,Power Plant,Conveyor Motor,C,43.76,7.94,45.04,472.68,19.52,2.0,55.48,14.5,83.76,2107,48.06,356.55,50.82,5,Overdue,40.71,0.41,0,0,0,52
2026-01-07 10:40:00,Rolling Mill,Hydraulic Pump,C,65.87,9.66,0.84,497.58,19.69,3.45,58.1,1.65,77.61,1839,73.81,514.87,54.78,18,Good,22.69,0.23,0,0,0,55
2026-01-07 10:50:00,Conveyor,Air Compressor,C,71.69,5.18,33.33,398.88,20.3,2.77,76.59,14.13,64.07,1862,81.56,488.08,51.18,4,Due,51.41,0.51,0,0,0,49
2026-01-07 11:00:00,Boiler,Conveyor Motor,C,59.99,8.32,40.46,456.24,19.01,3.76,79.95,21.35,95.76,1001,67.08,572.11,98.13,2,Overdue,48.49,0.48,0,0,0,30
2026-01-07 11:10:00,Boiler,Turbine,B,69.82,6.62,33.72,497.17,20.05,2.34,32.92,13.23,85.05,1993,70.52,584.21,45.54,20,Good,42.88,0.43,0,0,0,9
2026-01-07 11:20:00,Rolling Mill,Hydraulic Pump,B,74.73,8.08,20.88,618.05,19.99,2.44,46.69,33.62,96.67,1415,80.25,341.94,73.95,13,Good,30.09,0.3,0,0,0,41
2026-01-07 11:30:00,Blast Furnace,Induction Motor,C,49.87,5.29,28.22,515.41,20.12,2.11,75.49,39.71,84.04,2007,53.56,618.4,66.67,7,Due,33.23,0.33,0,0,0,28
2026-01-07 11:40:00,Blast Furnace,Blower,C,58.39,8.69,0.0,632.78,20.38,4.25,71.07,8.52,82.52,1699,60.05,394.48,100.0,20,Overdue,36.09,0.36,0,0,0,33
2026-01-07 11:50:00,BOF,Blower,C,62.78,9.01,42.13,584.9,20.89,1.72,67.86,50.25,102.31,1779,67.02,537.7,74.98,13,Good,36.03,0.36,0,1,0,16
